SYMBOL,SERIES,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,PREV_CLOSE,TTL_TRD_QNTY,TURNOVER_LACS,DATE
BANKINDIA,EQ,141.3,142.72,140.0,141.0,141.06,5321538,7519.03,2026-09-10
BANKNIFTY1,EQ,58.31,58.81,58.31,58.46,58.66,281372,164.99,2026-09-10
BANKPSU,EQ,85.1,85.52,84.25,84.3,84.7,3636,3.09,2026-09-10
BANSALWIRE,EQ,306.0,312.8,305.4,311.4,304.35,59609,184.59,2026-09-10
BANSWRAS,EQ,113.4,117.0,112.6,113.04,113.42,30780,35.04,2026-09-10
BASF,EQ,3700.0,3783.0,3678.4,3688.3,3746.0,18740,695.75,2026-09-10
BATAINDIA,EQ,660.0,664.0,651.15,653.25,661.05,78777,518.18,2026-09-10
BATLIBOI,EQ,87.29,88.49,85.05,85.59,87.29,27083,23.28,2026-09-10
BAYERCROP,EQ,3945.1,3995.0,3942.1,3978.4,3951.1,13598,540.18,2026-09-10
BBETF0432,EQ,1346.0,1348.99,1344.02,1346.48,1345.64,236,3.18,2026-09-10
BBL,EQ,2250.0,2268.2,2225.0,2231.2,2245.5,11549,258.77,2026-09-10
BBNPNBETF,EQ,56.85,57.35,56.68,56.89,58.44,1242,0.71,2026-09-10
BBNPPGOLD,EQ,147.4,150.35,146.05,147.8,147.4,777,1.15,2026-09-10
BBOX,EQ,760.0,774.35,742.5,744.85,763.1,215001,1629.95,2026-09-10
BBTC,EQ,1448.8,1456.3,1431.0,1434.7,1448.8,33032,475.08,2026-09-10
BBTCL,EQ,227.6,237.9,227.6,235.33,228.05,3137,7.35,2026-09-10
BCG,EQ,10.29,10.39,9.96,10.1,10.23,9302127,944.47,2026-09-10
BCLIND,EQ,35.43,35.59,35.01,35.12,35.49,253699,89.46,2026-09-10
BCONCEPTS,EQ,163.0,163.0,151.6,154.5,161.36,24836,38.42,2026-09-10
BCPL,EQ,72.71,72.71,70.2,71.05,72.71,11430,8.11,2026-09-10
BDL,EQ,1215.0,1221.2,1190.0,1195.0,1218.1,1240303,14867.95,2026-09-10
BEARDSELL,EQ,25.7,25.7,24.2,24.39,24.96,14895,3.67,2026-09-10
BECTORFOOD,EQ,242.05,247.71,238.15,245.44,242.05,1400466,3417.52,2026-09-10
BEDMUTHA,EQ,106.41,107.75,105.02,105.37,108.39,5440,5.78,2026-09-10
BEEKAY,EQ,426.95,440.0,420.1,433.4,426.15,2538,10.98,2026-09-10
BEL,EQ,407.0,407.2,402.0,405.0,406.0,8716895,35230.9,2026-09-10
BELLACASA,EQ,248.58,267.58,244.21,262.11,246.65,28023,72.98,2026-09-10
BELRISE,EQ,228.26,230.2,227.07,228.4,228.54,1568821,3590.09,2026-09-10
BEML,EQ,2100.0,2109.6,2024.4,2029.0,2097.8,403865,8298.57,2026-09-10
BENARAS,EQ,10360.0,11200.0,10205.0,10736.0,10520.0,341,36.82,2026-09-10
BENGALASM,EQ,6196.5,6374.5,6151.0,6200.5,6149.5,4096,254.37,2026-09-10
BEPL,EQ,133.56,135.99,129.5,130.29,133.56,1382749,1827.78,2026-09-10
BERGEPAINT,EQ,471.0,473.95,460.95,463.8,470.8,262246,1225.69,2026-09-10
BESTAGRO,EQ,19.52,19.56,19.05,19.14,19.5,353461,68.16,2026-09-10
BETA,EQ,2101.0,2107.5,2073.0,2085.8,2107.6,11535,241.19,2026-09-10
BFINVEST,EQ,452.65,463.9,441.3,448.6,449.7,52557,238.63,2026-09-10
BFSI,EQ,26.42,26.57,26.33,26.47,26.47,146489,38.79,2026-09-10
BFUTILITIE,EQ,523.0,567.5,516.05,544.45,521.85,482912,2672.05,2026-09-10
BHAGCHEM,EQ,264.45,264.45,257.5,258.2,262.55,25913,67.24,2026-09-10
BHAGYANGR,EQ,415.75,432.2,415.75,432.2,411.65,487769,2096.02,2026-09-10
BHANDARI,EQ,3.0,3.05,2.98,3.0,3.0,87555,2.63,2026-09-10
BHARATCOAL,EQ,33.8,34.1,33.33,33.42,33.79,3227357,1084.59,2026-09-10
BHARATFORG,EQ,1974.6,1981.0,1941.5,1954.9,1979.6,403296,7907.1,2026-09-10
BHARATRAS,EQ,1174.0,1228.9,1150.1,1168.2,1167.0,39675,472.13,2026-09-10
BHARATSE,EQ,221.9,224.59,215.15,217.08,222.0,77910,171.01,2026-09-10
BHARATWIRE,EQ,171.51,175.73,171.0,173.2,171.84,111621,192.56,2026-09-10
BHARTIARTL,EQ,1815.1,1849.0,1814.0,1839.0,1814.7,4588126,83977.84,2026-09-10
BHARTIHEXA,EQ,1553.2,1553.2,1533.2,1539.2,1544.8,87669,1351.24,2026-09-10
BHEL,EQ,434.2,435.45,427.05,429.5,433.7,3963862,17094.68,2026-09-10
BIGBLOC,EQ,41.45,41.45,40.02,40.57,40.82,38315,15.49,2026-09-10
BIKAJI,EQ,572.95,573.65,565.0,566.15,571.7,429656,2433.3,2026-09-10
BIL,EQ,1122.6,1150.0,1055.0,1081.7,1108.2,50377,548.22,2026-09-10
BIMETAL,EQ,650.0,659.0,633.6,645.0,650.0,563,3.63,2026-09-10
BIOCON,EQ,397.0,397.95,388.45,391.65,395.0,4737510,18519.25,2026-09-10
BIOFILCHEM,EQ,31.46,37.75,31.46,36.79,31.46,681889,248.83,2026-09-10
BIRLACABLE,EQ,369.45,374.65,360.4,374.65,356.85,929542,3449.61,2026-09-10
BIRLACORPN,EQ,839.0,844.95,831.0,836.7,836.9,27535,231.01,2026-09-10
BIRLAMONEY,EQ,123.31,124.97,122.0,122.9,123.25,24305,29.9,2026-09-10
BIRLANU,EQ,1410.0,1505.0,1410.0,1434.6,1407.8,22823,331.72,2026-09-10
BLACKBUCK,EQ,579.6,590.1,575.0,585.9,580.05,279838,1641.33,2026-09-10
BLAL,EQ,161.73,163.0,161.0,161.23,161.34,12629,20.45,2026-09-10
BLBLIMITED,EQ,16.85,16.98,14.6,15.98,16.5,362722,58.35,2026-09-10
BLEL,EQ,458.9,461.65,437.15,441.6,456.75,563397,2525.43,2026-09-10
BLIL,EQ,72.25,72.25,71.25,71.42,72.01,117230,84.07,2026-09-10
BLKASHYAP,EQ,55.41,56.79,55.0,55.55,55.41,421323,235.05,2026-09-10
BLS,EQ,237.0,238.58,235.0,235.63,236.45,501500,1187.58,2026-09-10
BLSE,EQ,320.25,321.9,311.3,316.6,320.6,372453,1179.63,2026-09-10
BLUECLOUDS,EQ,19.73,19.92,19.3,19.5,19.7,1031852,201.38,2026-09-10
BLUECOAST,EQ,21.93,22.88,21.39,21.83,22.5,4015,0.87,2026-09-10
BLUEDART,EQ,4910.0,4925.8,4868.0,4882.6,4928.4,5407,264.5,2026-09-10
BLUEJET,EQ,575.3,579.55,568.2,575.3,575.3,248896,1429.92,2026-09-10
BLUESTARCO,EQ,1450.0,1518.5,1450.0,1514.0,1456.9,997496,14964.52,2026-09-10
BLUESTONE,EQ,874.1,875.9,844.65,855.15,874.4,402544,3469.23,2026-09-10
BLUSPRING,EQ,130.0,139.5,129.21,137.45,130.52,835035,1127.34,2026-09-10
BMWVENTLTD,EQ,54.45,54.89,54.22,54.59,54.18,26343,14.39,2026-09-10
BNAGROCHEM,EQ,205.0,215.99,203.3,212.0,214.0,424,0.88,2026-09-10
BNKETFAXIS,EQ,581.91,584.33,581.31,581.68,583.14,488,2.84,2026-09-10
BODALCHEM,EQ,167.01,169.9,166.11,166.11,174.85,2774629,4630.02,2026-09-10
BOHRAIND,EQ,13.0,13.29,12.5,13.18,13.0,12410,1.63,2026-09-10
BOMDYEING,EQ,112.52,114.18,111.65,112.51,112.86,326804,368.35,2026-09-10
BONLON,EQ,40.65,40.7,38.55,40.25,40.1,5635,2.26,2026-09-10
BORANA,EQ,316.2,324.45,316.1,317.65,316.2,8546,27.18,2026-09-10
BOROLTD,EQ,253.61,274.86,253.61,263.78,255.46,1214319,3257.66,2026-09-10
BORORENEW,EQ,500.0,506.8,496.0,502.2,501.95,292829,1467.86,2026-09-10
BOROSCI,EQ,127.59,130.18,124.7,125.29,127.19,124569,158.11,2026-09-10
BOSCH-HCIL,EQ,1788.1,1790.1,1681.8,1689.9,1780.3,69787,1200.69,2026-09-10
BOSCHLTD,EQ,48865.0,49080.0,48480.0,48775.0,49100.0,28128,13713.23,2026-09-10
BPCL,EQ,302.95,306.1,301.75,303.0,303.55,3231631,9806.28,2026-09-10
BPL,EQ,48.9,48.9,47.2,47.36,48.03,41997,20.06,2026-09-10
BPLPHARMA,EQ,1565.0,1565.0,1530.0,1558.6,1518.6,1275,19.81,2026-09-10
BRAHMINFRA,EQ,160.95,160.95,158.01,158.62,157.11,5970,9.48,2026-09-10
BRIGADE,EQ,660.6,665.75,649.4,651.15,662.9,181772,1193.15,2026-09-10
BRIGHOTEL,EQ,56.69,56.69,56.0,56.36,56.43,104697,58.95,2026-09-10
BRIGHTBR,EQ,252.05,261.0,249.0,255.75,261.7,788,2.01,2026-09-10
BRITANNIA,EQ,5108.0,5108.0,4997.0,5009.0,5090.0,263129,13225.26,2026-09-10
BRNL,EQ,16.78,16.99,16.5,16.65,16.78,29344,4.9,2026-09-10
BROOKS,EQ,66.0,66.0,63.1,63.85,62.99,24314,15.71,2026-09-10
BSE,EQ,3288.0,3312.0,3261.0,3306.0,3289.8,2228183,73178.38,2026-09-10
BSE500IETF,EQ,39.07,39.07,38.38,38.84,39.07,89012,34.57,2026-09-10
BSHSL,EQ,90.8,90.9,87.0,88.84,89.42,3781,3.36,2026-09-10
BSL,EQ,125.0,125.0,121.3,122.06,123.25,3578,4.37,2026-09-10
BSLGOLDETF,EQ,135.31,135.31,134.14,134.33,133.98,254424,342.09,2026-09-10
BSLNIFTY,EQ,28.3,28.3,27.45,27.5,27.61,895388,246.41,2026-09-10
BSLSENETFG,EQ,76.07,76.07,75.4,75.53,76.07,3821,2.89,2026-09-10
BSOFT,EQ,279.0,282.7,275.0,275.8,277.2,854846,2380.29,2026-09-10
BTML,EQ,7.8,8.04,7.58,7.79,7.87,178696,13.9,2026-09-10
BUILDPRO,EQ,1309.8,1360.0,1264.2,1272.2,1302.7,119521,1578.15,2026-09-10
BUTTERFLY,EQ,615.9,621.7,608.1,610.35,616.3,5449,33.4,2026-09-10
BVCL,EQ,44.6,44.99,43.1,43.44,44.02,19531,8.59,2026-09-10
CAMLINFINE,EQ,104.0,106.0,103.11,103.57,103.8,320150,333.06,2026-09-10
CAMPUS,EQ,214.86,216.2,212.15,213.68,214.86,588814,1264.37,2026-09-10
CAMS,EQ,718.75,722.4,681.0,712.0,715.0,1371752,9817.03,2026-09-10
CANBK,EQ,124.0,127.6,123.7,124.6,124.08,22002938,27648.48,2026-09-10
CANFINHOME,EQ,788.9,791.75,780.3,782.2,786.9,196858,1547.56,2026-09-10
CANHLIFE,EQ,149.4,153.05,148.21,152.36,149.49,463305,700.67,2026-09-10
CANTABIL,EQ,239.0,241.17,237.2,240.06,238.8,53432,128.01,2026-09-10
CAPACITE,EQ,200.4,201.99,195.0,196.25,199.59,257180,510.45,2026-09-10
CAPILLARY,EQ,456.7,464.2,450.0,459.9,460.3,151245,692.41,2026-09-10
CAPITALSFB,EQ,283.3,283.3,270.6,272.15,279.4,22130,60.78,2026-09-10
CAPLIPOINT,EQ,2716.0,2839.5,2714.0,2795.4,2723.1,245863,6864.13,2026-09-10
CARBORUNIV,EQ,1090.0,1123.4,1085.0,1090.2,1094.1,210273,2314.91,2026-09-10
CARERATING,EQ,1733.2,1748.3,1690.0,1693.0,1724.6,29312,502.29,2026-09-10
CARRARO,EQ,535.1,564.5,531.05,551.95,538.85,125406,692.3,2026-09-10
CARTRADE,EQ,3027.0,3064.0,2994.2,3034.7,3027.1,155066,4702.52,2026-09-10
CARYSIL,EQ,1185.0,1211.0,1170.3,1178.5,1180.3,150482,1790.56,2026-09-10
CASHIETF,EQ,1078.87,1078.89,1078.87,1078.88,1078.74,95860,1034.21,2026-09-10
CASTROLIND,EQ,188.61,190.84,187.41,188.06,189.16,4597808,8661.05,2026-09-10
CCAVENUE,EQ,15.38,15.63,15.33,15.36,15.41,8320009,1284.44,2026-09-10
CCCL,EQ,14.44,14.44,14.0,14.15,14.12,72588,10.27,2026-09-10
CCHHL,EQ,12.65,12.96,12.5,12.5,12.59,34264,4.33,2026-09-10
CCL,EQ,1104.7,1104.7,1088.0,1096.8,1104.7,86618,948.56,2026-09-10
CDSL,EQ,1360.9,1372.9,1352.0,1355.0,1368.6,771857,10513.01,2026-09-10
CEATLTD,EQ,3292.3,3313.5,3280.1,3295.7,3293.2,43713,1441.32,2026-09-10
CEIGALL,EQ,377.0,389.25,369.55,379.1,376.4,1175462,4483.5,2026-09-10
CEINSYS,EQ,692.6,696.05,680.0,685.0,688.1,70255,482.75,2026-09-10
CELEBRITY,EQ,6.84,6.99,6.62,6.72,6.71,4935,0.33,2026-09-10
CELLO,EQ,337.45,341.2,337.0,338.9,337.4,141109,478.95,2026-09-10
CEMNTGROWW,EQ,14.32,14.49,14.17,14.34,14.33,41538,5.93,2026-09-10
CEMPRO,EQ,1265.0,1278.4,1250.0,1251.9,1269.1,124816,1573.3,2026-09-10
CENTENKA,EQ,573.3,576.2,563.9,569.1,570.8,139334,793.04,2026-09-10
CENTEXT,EQ,22.5,23.0,22.0,22.8,21.94,526048,118.75,2026-09-10
CENTRALBK,EQ,30.6,31.23,30.53,30.82,30.58,5496244,1697.64,2026-09-10
CENTRUM,EQ,22.4,22.68,21.7,21.91,22.4,617593,135.97,2026-09-10
CENTUM,EQ,4242.5,4309.0,4192.1,4210.4,4250.5,21690,919.66,2026-09-10
CENTURYPLY,EQ,735.5,743.05,731.05,734.05,738.7,43744,321.63,2026-09-10
CERA,EQ,5698.5,5736.0,5601.0,5614.0,5698.5,2852,160.85,2026-09-10
CESC,EQ,150.0,152.48,147.1,147.58,149.67,1501069,2238.02,2026-09-10
CEWATER,EQ,289.9,289.9,275.0,279.9,280.3,285665,801.63,2026-09-10
CFEL,EQ,43.0,46.38,40.32,44.92,38.65,1072863,482.35,2026-09-10
CGCL,EQ,274.5,275.65,268.15,272.25,272.4,6527437,17764.76,2026-09-10
CGPOWER,EQ,928.0,931.0,905.0,914.55,926.95,1989359,18197.99,2026-09-10
CGVAK,EQ,151.9,151.9,140.2,146.25,144.84,1871,2.72,2026-09-10
CHALET,EQ,889.7,896.1,863.2,875.55,889.7,119737,1047.38,2026-09-10
CHAMBLFERT,EQ,415.5,423.15,415.3,417.75,415.6,523104,2192.55,2026-09-10
CHEMBOND,EQ,220.86,232.8,220.25,225.82,220.36,47695,107.99,2026-09-10
CHEMCRUX,EQ,83.4,86.8,81.5,85.52,82.57,4525,3.8,2026-09-10
CHEMFAB,EQ,370.2,399.5,370.2,384.5,373.75,14633,56.74,2026-09-10
CHEMICAL,EQ,30.87,30.87,30.01,30.1,30.12,247365,74.52,2026-09-10
CHEMPLASTS,EQ,178.03,183.18,175.15,176.15,176.88,347681,621.64,2026-09-10
CHENNPETRO,EQ,1604.4,1663.3,1568.9,1626.4,1604.4,3754568,60595.36,2026-09-10
CHEVIOT,EQ,1198.0,1205.0,1180.1,1195.9,1184.9,1408,16.85,2026-09-10
CHOICEGOLD,EQ,151.2,152.68,150.83,151.84,151.13,3020,4.58,2026-09-10
CHOICEIN,EQ,750.0,775.95,750.0,770.4,750.65,549144,4214.13,2026-09-10
CHOLAFIN,EQ,1827.1,1868.2,1804.2,1859.0,1829.0,2679971,49655.34,2026-09-10
CHOLAHLDNG,EQ,1520.6,1540.5,1519.0,1532.0,1530.6,44664,683.73,2026-09-10
CIEINDIA,EQ,381.0,386.25,380.6,381.8,381.65,321229,1232.32,2026-09-10
CIFL,EQ,20.3,20.3,19.91,20.19,20.12,95083,19.08,2026-09-10
CINELINE,EQ,93.96,95.39,93.42,93.58,93.96,10986,10.37,2026-09-10
CINEVISTA,EQ,15.0,15.0,14.06,14.36,14.24,1546,0.22,2026-09-10
CIPLA,EQ,1366.8,1380.0,1363.1,1373.3,1363.1,826221,11335.7,2026-09-10
CLEAN,EQ,825.7,862.3,825.55,848.45,825.7,951510,8077.99,2026-09-10
CLEANMAX,EQ,1400.0,1411.3,1393.0,1399.0,1397.6,108482,1518.23,2026-09-10
CLEDUCATE,EQ,58.0,60.11,57.2,59.98,58.74,18408,10.78,2026-09-10
CLSEL,EQ,304.8,305.35,299.35,302.55,305.2,57907,174.84,2026-09-10
CMLL,EQ,489.9,489.9,468.0,470.8,486.3,333760,1584.66,2026-09-10
CMPDI,EQ,231.0,232.31,217.5,218.77,230.88,4598066,10165.99,2026-09-10
CMRGREEN,EQ,217.8,221.64,217.71,220.45,217.29,283687,624.2,2026-09-10
CMSINFO,EQ,231.25,233.39,226.7,227.69,231.25,955879,2191.29,2026-09-10
CNL,EQ,1139.9,1139.9,1075.0,1086.3,1141.4,44305,485.23,2026-09-10
COALINDIA,EQ,433.0,436.3,430.0,432.0,431.0,8811171,38169.48,2026-09-10
COASTCORP,EQ,40.89,40.95,39.0,39.43,40.55,93128,37.15,2026-09-10
COCHINSHIP,EQ,1556.1,1571.8,1520.4,1520.4,1556.0,1052635,16249.17,2026-09-10
COCKERILL,EQ,8198.5,8264.5,7980.0,8009.0,8140.0,3961,321.04,2026-09-10
COFFEEDAY,EQ,33.16,33.59,31.71,31.99,33.15,600390,195.43,2026-09-10
COFORGE,EQ,1842.0,1878.0,1821.0,1833.1,1845.0,2691550,49610.42,2026-09-10
COHANCE,EQ,443.35,453.3,440.7,445.3,443.35,1241899,5557.34,2026-09-10
COLPAL,EQ,1804.5,1810.0,1796.9,1808.5,1800.0,125826,2268.11,2026-09-10
COMFINTE,EQ,6.1,6.2,5.97,6.09,6.13,185838,11.27,2026-09-10
COMMOIETF,EQ,99.37,99.38,98.3,98.57,99.31,438771,433.44,2026-09-10
COMPEAU,EQ,368.0,368.0,351.0,360.0,364.65,902,3.27,2026-09-10
COMPUSOFT,EQ,13.05,13.34,13.05,13.21,13.21,11612,1.53,2026-09-10
COMSYN,EQ,301.7,304.45,297.05,299.0,301.15,468907,1404.7,2026-09-10
CONCOR,EQ,508.0,509.95,503.7,504.15,510.0,932939,4727.05,2026-09-10
CONCORDBIO,EQ,1472.2,1472.2,1432.0,1452.8,1464.5,106007,1537.95,2026-09-10
CONFIPET,EQ,90.95,90.95,87.01,87.84,90.66,3216537,2837.28,2026-09-10
CONS,EQ,11.9,11.9,11.83,11.88,11.9,828806,98.06,2026-09-10
CONSUMAXIS,EQ,118.78,119.68,118.34,118.4,119.12,7375,8.76,2026-09-10
CONSUMBEES,EQ,129.47,129.47,128.01,128.34,128.84,69199,88.85,2026-09-10
CONSUMER,EQ,12.14,12.47,11.5,11.88,11.9,97361,11.57,2026-09-10
CONSUMIETF,EQ,119.24,119.88,118.97,119.33,119.01,3898,4.65,2026-09-10
CONTROLPR,EQ,584.45,590.85,571.1,572.95,587.4,20559,118.9,2026-09-10
CORALFINAC,EQ,32.99,32.99,31.84,32.88,32.69,15844,5.18,2026-09-10
CORDELIA,EQ,105.65,109.46,104.18,109.44,104.25,3659034,3993.34,2026-09-10
CORDSCABLE,EQ,370.0,384.0,355.6,363.1,362.65,376600,1392.13,2026-09-10
COROMANDEL,EQ,1948.8,1972.0,1947.0,1961.9,1962.7,38962,761.97,2026-09-10
CORONA,EQ,2208.2,2225.0,2060.5,2200.8,2197.2,354692,7621.02,2026-09-10
COSMOFIRST,EQ,903.0,914.7,877.6,880.65,906.75,56270,502.23,2026-09-10
CPCAP,EQ,137.89,137.89,132.23,134.49,133.6,27963,37.83,2026-09-10
CPEDU,EQ,188.45,190.0,181.0,185.58,190.18,5171,9.66,2026-09-10
CPL,EQ,67.5,67.81,65.24,66.38,67.81,138561,91.65,2026-09-10
CPPLUS,EQ,3662.0,3879.9,3662.0,3829.1,3746.1,215710,8175.17,2026-09-10
CPSEETF,EQ,95.9,95.9,94.51,94.78,94.79,565197,536.93,2026-09-10
CRAFTSMAN,EQ,11800.0,11999.0,11231.0,11851.0,11806.0,71337,8345.45,2026-09-10
CRAMC,EQ,238.5,241.0,238.0,240.05,238.7,189075,453.13,2026-09-10
CRAVATEX,EQ,313.35,324.9,313.0,318.3,325.4,1421,4.47,2026-09-10
CREATIVEYE,EQ,6.77,6.77,5.16,6.07,6.13,130775,7.96,2026-09-10
CREDITACC,EQ,1397.1,1414.6,1394.0,1403.2,1396.2,88216,1238.62,2026-09-10
CREST,EQ,360.15,375.0,350.0,357.4,361.35,6487,23.28,2026-09-10
CRESTO,EQ,16.0,16.61,15.5,16.01,16.0,59749,9.67,2026-09-10
CRISIL,EQ,4690.1,4779.6,4680.0,4721.7,4690.6,22193,1048.59,2026-09-10
CRIZAC,EQ,177.0,180.99,174.12,179.7,176.04,242717,431.16,2026-09-10
CROMPTON,EQ,234.0,234.0,229.74,230.0,232.96,2559289,5914.69,2026-09-10
CROWN,EQ,117.4,119.9,113.1,114.47,116.15,12728,14.87,2026-09-10
CSBBANK,EQ,314.9,315.7,306.55,307.6,311.1,353998,1098.99,2026-09-10
CSLFINANCE,EQ,244.1,245.0,239.5,241.04,243.4,59861,144.53,2026-09-10
CSM,EQ,92.85,97.64,92.28,94.96,93.31,892772,839.88,2026-09-10
CUB,EQ,232.0,232.99,224.95,226.45,231.67,1464969,3357.57,2026-09-10
CUBEXTUB,EQ,81.7,81.88,76.8,77.2,79.99,75588,59.36,2026-09-10
CUMMINSIND,EQ,5170.5,5237.0,5069.5,5155.0,5170.5,817252,42295.79,2026-09-10
CUPID,EQ,280.0,282.8,276.0,277.45,279.7,9575089,26822.31,2026-09-10
CURAA,EQ,75.88,75.88,75.88,75.88,75.88,1,0.0,2026-09-10
CYIENT,EQ,1075.1,1089.9,1070.0,1076.4,1075.1,187031,2018.78,2026-09-10
CYIENTDLM,EQ,947.9,967.75,916.0,923.3,945.65,452175,4261.23,2026-09-10
DABUR,EQ,370.45,377.75,369.0,376.45,371.55,2119982,7938.43,2026-09-10
DALBHARAT,EQ,1730.0,1762.2,1712.0,1745.3,1733.6,79405,1385.53,2026-09-10
DALMIASUG,EQ,430.0,442.5,429.0,431.5,433.0,150046,652.01,2026-09-10
DAMCAPITAL,EQ,144.4,146.0,142.5,142.78,144.87,189257,271.65,2026-09-10
DANGEE,EQ,2.81,2.91,2.81,2.82,2.83,17138,0.49,2026-09-10
DATAMATICS,EQ,776.6,783.9,760.2,780.45,773.05,84196,651.54,2026-09-10
DATAPATTNS,EQ,4908.6,4928.2,4722.4,4777.2,4883.2,554842,26649.4,2026-09-10
DAVANGERE,EQ,1.75,1.92,1.75,1.91,1.75,34419354,639.67,2026-09-10
DBCORP,EQ,191.79,193.8,189.0,189.67,190.55,65563,125.42,2026-09-10
DBEIL,EQ,7.05,7.24,7.02,7.11,7.21,148523,10.55,2026-09-10
DBL,EQ,429.0,439.7,403.55,407.75,393.0,6474417,27189.39,2026-09-10
DBOL,EQ,122.0,124.06,120.0,120.38,123.12,152749,186.23,2026-09-10
DBREALTY,EQ,99.4,102.36,99.4,100.19,99.26,1079190,1086.82,2026-09-10
DCAL,EQ,171.1,172.13,166.98,167.49,170.59,134059,226.28,2026-09-10
DCBBANK,EQ,227.95,229.79,225.79,227.13,228.1,925685,2100.71,2026-09-10
DCI,EQ,271.1,282.5,271.1,274.6,270.8,202786,562.14,2026-09-10
DCMFINSERV,EQ,5.07,5.24,5.07,5.22,5.1,8291,0.43,2026-09-10
DCMNVL,EQ,176.25,179.0,175.01,175.2,177.0,11541,20.39,2026-09-10
DCMSHRIRAM,EQ,997.0,1014.8,994.0,1007.5,997.6,46045,463.43,2026-09-10
DCMSIL,EQ,69.1,75.4,69.1,72.36,69.78,139970,101.82,2026-09-10
DCMSRIND,EQ,42.88,43.31,41.42,41.76,42.41,242444,102.13,2026-09-10
DCW,EQ,48.0,48.85,46.85,47.06,48.14,1159726,554.32,2026-09-10
DCXINDIA,EQ,171.01,172.97,166.52,167.56,171.27,339818,574.93,2026-09-10
DDEVPLSTIK,EQ,266.35,266.9,253.1,256.0,265.55,282659,732.8,2026-09-10
DECCANCE,EQ,570.75,574.9,560.4,571.75,565.5,21447,122.0,2026-09-10
DECNGOLD,EQ,221.39,228.9,219.62,225.88,219.36,1682664,3786.73,2026-09-10
DEEDEV,EQ,674.7,680.2,645.35,653.45,674.75,300005,1966.81,2026-09-10
DEEP,EQ,37.0,42.9,36.96,40.98,36.89,209619,86.39,2026-09-10
DEEPA,EQ,203.1,203.8,193.6,196.04,201.23,4712667,9402.19,2026-09-10
DEEPAKFERT,EQ,1357.8,1364.8,1330.0,1335.6,1357.8,150640,2024.55,2026-09-10
DEEPAKNTR,EQ,1642.0,1664.8,1633.5,1645.8,1641.9,414991,6829.7,2026-09-10
DEEPINDS,EQ,796.6,804.9,780.1,782.8,792.7,243710,1926.2,2026-09-10
DEFENCE,EQ,84.27,84.27,82.13,82.35,83.36,388395,320.52,2026-09-10
DELHIVERY,EQ,449.0,451.15,444.2,447.7,451.2,1333939,5972.44,2026-09-10
DELTACORP,EQ,55.01,55.59,54.2,54.34,55.25,782143,427.92,2026-09-10
DELTAMAGNT,EQ,58.99,58.99,55.4,56.82,57.1,10076,5.7,2026-09-10
DEN,EQ,27.0,27.36,27.0,27.05,27.21,269174,73.03,2026-09-10
DENORA,EQ,801.8,814.4,801.0,802.05,805.75,1190,9.6,2026-09-10
DENTA,EQ,285.45,293.9,284.7,287.45,283.2,152520,440.41,2026-09-10
DEVIT,EQ,23.91,24.75,23.8,23.97,23.9,75383,18.11,2026-09-10
DEVX,EQ,33.69,33.8,32.79,32.99,33.63,92173,30.67,2026-09-10
DEVYANI,EQ,138.0,140.1,135.26,135.92,137.17,978937,1343.8,2026-09-10
DGCONTENT,EQ,24.9,25.18,23.91,24.09,24.72,7989,1.96,2026-09-10
DHAMPURSUG,EQ,170.0,172.79,165.25,166.33,170.93,379032,637.66,2026-09-10
DHANBANK,EQ,30.35,31.07,30.35,30.73,30.68,221381,68.19,2026-09-10
DHANUKA,EQ,976.0,984.7,972.6,979.7,975.4,12867,126.1,2026-09-10
DHARMAJ,EQ,269.95,271.0,267.3,270.0,270.2,24634,66.44,2026-09-10
DHATRE,EQ,4.28,4.7,3.8,4.14,4.46,101237,4.26,2026-09-10
DHOOTTRANS,EQ,1607.0,1609.5,1550.9,1571.6,1596.5,1411231,22326.84,2026-09-10
DHRUV,EQ,24.05,24.12,22.63,22.79,23.0,1902,0.44,2026-09-10
DHUNINV,EQ,1003.0,1015.0,982.0,991.5,999.9,605,6.02,2026-09-10
DIAMINESQ,EQ,254.0,261.0,250.5,258.09,253.24,6347,16.31,2026-09-10
DIAMONDYD,EQ,1123.6,1126.8,1101.6,1115.6,1123.6,14173,157.71,2026-09-10
DICIND,EQ,620.0,630.0,598.0,601.25,617.6,2387,14.63,2026-09-10
DIFFNKG,EQ,442.0,457.95,436.1,449.55,440.55,213290,953.51,2026-09-10
DIGIDRIVE,EQ,17.48,17.73,17.2,17.47,17.46,5299,0.93,2026-09-10
DIGISPICE,EQ,16.48,16.82,16.01,16.53,16.31,109229,18.04,2026-09-10
DIGITIDE,EQ,93.0,94.14,87.8,88.28,92.69,360528,324.22,2026-09-10
DIGJAMLMTD,EQ,52.98,61.84,52.97,61.84,51.54,732362,450.42,2026-09-10
DISAQ,EQ,11990.0,11999.0,11712.0,11849.0,11929.0,277,32.78,2026-09-10
DISHTV,EQ,2.5,2.51,2.39,2.39,2.5,1705526,41.44,2026-09-10
DIVGIITTS,EQ,1150.0,1198.0,1127.3,1171.3,1149.6,229899,2666.13,2026-09-10
DIVIDEND,EQ,35.24,35.3,35.0,35.0,35.07,2543,0.89,2026-09-10
DIVISLAB,EQ,9600.5,9604.0,9386.5,9438.5,9488.0,338181,31976.34,2026-09-10
